#LOCALTIME 8
RAINID,DATETIME,81502750
R2015027,2015-06-22 17:55:00,36
R2015027,2015-06-22 18:00:00,12
R2015027,2015-06-22 18:05:00,0
R2015027,2015-06-22 18:10:00,6
R2015027,2015-06-22 18:15:00,0
R2015027,2015-06-22 18:25:00,6
R2015027,2015-06-22 18:30:00,0
R2015027,2015-06-22 18:40:00,6
R2015027,2015-06-22 18:45:00,0
R2015027,2015-06-22 19:15:00,6
R2015027,2015-06-22 19:20:00,0
R2015027,2015-06-22 19:25:00,6
R2015027,2015-06-22 19:30:00,0
R2015027,2015-06-22 19:35:00,6
R2015027,2015-06-22 19:40:00,0
R2015027,2015-06-22 19:45:00,6
R2015027,2015-06-22 19:50:00,0
R2015027,2015-06-22 22:20:00,6
R2015027,2015-06-22 22:25:00,0
R2015028,2014-11-30 00:00:00,0
R2015028,2015-07-03 01:50:00,6
R2015028,2015-07-03 01:55:00,0
R2015028,2015-07-03 02:05:00,6
R2015028,2015-07-03 02:10:00,12
R2015028,2015-07-03 02:15:00,6
R2015028,2015-07-03 02:20:00,6
R2015028,2015-07-03 02:25:00,18
R2015028,2015-07-03 02:30:00,6
R2015028,2015-07-03 02:35:00,6
R2015028,2015-07-03 02:40:00,6
R2015028,2015-07-03 02:45:00,18
R2015028,2015-07-03 02:50:00,54
R2015028,2015-07-03 02:55:00,18
R2015028,2015-07-03 03:00:00,0
R2015028,2015-07-03 03:40:00,6
R2015028,2015-07-03 03:45:00,0
R2015029,2014-11-30 00:00:00,0
R2015029,2015-07-05 09:45:00,6
R2015029,2015-07-05 09:50:00,0
R2015029,2015-07-05 09:55:00,6
R2015029,2015-07-05 10:00:00,6
R2015029,2015-07-05 10:05:00,6
R2015029,2015-07-05 10:10:00,0
R2015029,2015-07-05 10:15:00,6
R2015029,2015-07-05 10:20:00,0
R2015029,2015-07-05 10:25:00,6
R2015029,2015-07-05 10:30:00,0
R2015029,2015-07-05 10:40:00,6
R2015029,2015-07-05 10:45:00,0
R2015029,2015-07-05 10:55:00,6
R2015029,2015-07-05 11:00:00,0
R2015029,2015-07-05 11:15:00,6
R2015029,2015-07-05 11:20:00,0
R2015030,2014-11-30 00:00:00,0
R2015030,2015-07-20 18:30:00,6
R2015030,2015-07-20 18:35:00,0
R2015030,2015-07-20 19:55:00,6
R2015030,2015-07-20 20:00:00,0
R2015030,2015-07-20 22:05:00,6
R2015030,2015-07-20 22:10:00,6
R2015030,2015-07-20 22:15:00,0
R2015030,2015-07-20 22:20:00,6
R2015030,2015-07-20 22:25:00,0
R2015030,2015-07-20 22:45:00,6
R2015030,2015-07-20 22:50:00,6
R2015030,2015-07-20 22:55:00,0
R2015030,2015-07-20 23:15:00,6
R2015030,2015-07-20 23:20:00,0
R2015030,2015-07-21 00:00:00,6
R2015030,2015-07-21 00:05:00,0
R2015030,2015-07-21 01:20:00,6
R2015030,2015-07-21 01:25:00,0
R2015030,2015-07-21 04:50:00,6
R2015030,2015-07-21 04:55:00,0
R2015030,2015-07-21 06:25:00,6
R2015030,2015-07-21 06:30:00,0
R2015030,2015-07-21 07:20:00,6
R2015030,2015-07-21 07:25:00,0
R2015031,2014-11-30 00:00:00,0
R2015031,2015-07-23 13:25:00,6
R2015031,2015-07-23 13:30:00,24
R2015031,2015-07-23 13:35:00,36
R2015031,2015-07-23 13:40:00,18
R2015031,2015-07-23 13:45:00,6
R2015031,2015-07-23 13:50:00,6
R2015031,2015-07-23 13:55:00,6
R2015031,2015-07-23 14:00:00,0
R2015031,2015-07-23 14:25:00,6
R2015031,2015-07-23 14:30:00,0
R2015031,2015-07-23 14:50:00,6
R2015031,2015-07-23 14:55:00,0
R2015031,2015-07-23 19:20:00,12
R2015031,2015-07-23 19:25:00,6
R2015031,2015-07-23 19:30:00,0
R2015032,2014-11-30 00:00:00,0
R2015032,2015-08-08 19:40:00,6
R2015032,2015-08-08 19:45:00,0
R2015032,2015-08-08 20:20:00,6
R2015032,2015-08-08 20:25:00,0
R2015032,2015-08-08 20:30:00,6
R2015032,2015-08-08 20:35:00,0
R2015032,2015-08-08 20:40:00,6
R2015032,2015-08-08 20:45:00,0
R2015032,2015-08-08 20:50:00,6
R2015032,2015-08-08 20:55:00,0
R2015032,2015-08-08 21:00:00,6
R2015032,2015-08-08 21:05:00,0
R2015032,2015-08-08 21:15:00,6
R2015032,2015-08-08 21:20:00,0
R2015032,2015-08-08 21:50:00,6
R2015032,2015-08-08 21:55:00,0
R2015032,2015-08-08 23:35:00,6
R2015032,2015-08-08 23:40:00,0
R2015032,2015-08-08 23:45:00,6
R2015032,2015-08-08 23:50:00,6
R2015032,2015-08-08 23:55:00,6
R2015032,2015-08-09 00:00:00,0
R2015032,2015-08-09 00:05:00,6
R2015032,2015-08-09 00:10:00,0
R2015032,2015-08-09 00:20:00,6
R2015032,2015-08-09 00:25:00,0
R2015032,2015-08-09 01:50:00,6
R2015032,2015-08-09 01:55:00,0
R2015032,2015-08-09 02:10:00,6
R2015032,2015-08-09 02:15:00,0
R2015032,2015-08-09 04:00:00,6
R2015032,2015-08-09 04:05:00,0
R2015032,2015-08-09 04:20:00,6
R2015032,2015-08-09 04:25:00,0
R2015032,2015-08-09 05:55:00,6
R2015032,2015-08-09 06:00:00,0
R2015032,2015-08-09 06:35:00,6
R2015032,2015-08-09 06:40:00,0
R2015032,2015-08-09 07:00:00,6
R2015032,2015-08-09 07:05:00,0
R2015032,2015-08-09 07:10:00,6
R2015032,2015-08-09 07:15:00,0
R2015032,2015-08-09 07:35:00,6
R2015032,2015-08-09 07:40:00,0
R2015032,2015-08-09 07:55:00,6
R2015032,2015-08-09 08:00:00,0
R2015032,2015-08-09 08:05:00,6
R2015032,2015-08-09 08:10:00,0
R2015032,2015-08-09 08:15:00,6
R2015032,2015-08-09 08:20:00,0
R2015032,2015-08-09 08:25:00,6
R2015032,2015-08-09 08:30:00,6
R2015032,2015-08-09 08:35:00,6
R2015032,2015-08-09 08:40:00,0
R2015032,2015-08-09 08:50:00,6
R2015032,2015-08-09 08:55:00,0
R2015032,2015-08-09 09:05:00,6
R2015032,2015-08-09 09:10:00,6
R2015032,2015-08-09 09:15:00,0
R2015032,2015-08-09 09:30:00,6
R2015032,2015-08-09 09:35:00,0
R2015032,2015-08-09 09:55:00,6
R2015032,2015-08-09 10:00:00,0
R2015032,2015-08-09 11:50:00,6
R2015032,2015-08-09 11:55:00,0
R2015032,2015-08-09 12:10:00,6
R2015032,2015-08-09 12:15:00,6
R2015032,2015-08-09 12:20:00,6
R2015032,2015-08-09 12:25:00,12
R2015032,2015-08-09 12:30:00,12
R2015032,2015-08-09 12:35:00,6
R2015032,2015-08-09 12:40:00,0
R2015032,2015-08-09 12:55:00,6
R2015032,2015-08-09 13:00:00,0
R2015032,2015-08-09 13:40:00,6
R2015032,2015-08-09 13:45:00,0
R2015032,2015-08-09 14:45:00,6
R2015032,2015-08-09 14:50:00,0
R2015032,2015-08-09 14:55:00,6
R2015032,2015-08-09 15:00:00,6
R2015032,2015-08-09 15:05:00,0
R2015032,2015-08-09 15:10:00,12
R2015032,2015-08-09 15:15:00,12
R2015032,2015-08-09 15:20:00,6
R2015032,2015-08-09 15:25:00,6
R2015032,2015-08-09 15:30:00,0
R2015032,2015-08-09 15:50:00,6
R2015032,2015-08-09 15:55:00,6
R2015032,2015-08-09 16:00:00,0
R2015032,2015-08-09 19:20:00,6
R2015032,2015-08-09 19:25:00,0
R2015033,2014-11-30 00:00:00,0
R2015033,2015-08-10 05:35:00,6
R2015033,2015-08-10 05:40:00,0
R2015033,2015-08-10 06:20:00,6
R2015033,2015-08-10 06:25:00,18
R2015033,2015-08-10 06:30:00,12
R2015033,2015-08-10 06:35:00,6
R2015033,2015-08-10 06:40:00,6
R2015033,2015-08-10 06:45:00,0
R2015033,2015-08-10 06:55:00,6
R2015033,2015-08-10 07:00:00,6
R2015033,2015-08-10 07:05:00,18
R2015033,2015-08-10 07:10:00,18
R2015033,2015-08-10 07:15:00,6
R2015033,2015-08-10 07:20:00,0
R2015033,2015-08-10 09:25:00,12
R2015033,2015-08-10 09:30:00,6
R2015033,2015-08-10 09:35:00,0
R2015033,2015-08-10 09:40:00,6
R2015033,2015-08-10 09:45:00,0
R2015033,2015-08-10 09:50:00,12
R2015033,2015-08-10 09:55:00,6
R2015033,2015-08-10 10:00:00,0
R2015033,2015-08-10 10:05:00,6
R2015033,2015-08-10 10:10:00,0
R2015033,2015-08-10 10:20:00,6
R2015033,2015-08-10 10:25:00,6
R2015033,2015-08-10 10:30:00,0
R2015033,2015-08-10 10:50:00,6
R2015033,2015-08-10 10:55:00,0
R2015033,2015-08-10 11:00:00,18
R2015033,2015-08-10 11:05:00,6
R2015033,2015-08-10 11:10:00,0
R2015033,2015-08-10 11:15:00,6
R2015033,2015-08-10 11:20:00,0
R2015033,2015-08-10 11:30:00,6
R2015033,2015-08-10 11:35:00,0
R2015034,2014-11-30 00:00:00,0
R2015034,2015-08-12 13:25:00,18
R2015034,2015-08-12 13:30:00,30
R2015034,2015-08-12 13:35:00,12
R2015034,2015-08-12 13:40:00,0
R2015034,2015-08-12 14:35:00,24
R2015034,2015-08-12 14:40:00,24
R2015034,2015-08-12 14:45:00,6
R2015034,2015-08-12 14:50:00,0
R2015035,2014-11-30 00:00:00,0
R2015035,2015-08-13 14:40:00,6
R2015035,2015-08-13 14:45:00,6
R2015035,2015-08-13 14:50:00,0
R2015035,2015-08-13 14:55:00,6
R2015035,2015-08-13 15:00:00,6
R2015035,2015-08-13 15:05:00,0
R2015035,2015-08-13 18:00:00,12
R2015035,2015-08-13 18:05:00,54
R2015035,2015-08-13 18:10:00,66
R2015035,2015-08-13 18:15:00,36
R2015035,2015-08-13 18:20:00,12
R2015035,2015-08-13 18:25:00,6
R2015035,2015-08-13 18:30:00,0
R2015035,2015-08-13 18:35:00,6
R2015035,2015-08-13 18:40:00,0
R2015035,2015-08-13 18:55:00,6
R2015035,2015-08-13 19:00:00,0
R2015035,2015-08-13 19:05:00,6
R2015035,2015-08-13 19:10:00,0
R2015035,2015-08-13 22:30:00,6
R2015035,2015-08-13 22:35:00,6
R2015035,2015-08-13 22:40:00,0
R2015035,2015-08-13 23:45:00,6
R2015035,2015-08-13 23:50:00,6
R2015035,2015-08-13 23:55:00,0
R2015035,2015-08-14 04:15:00,6
R2015035,2015-08-14 04:20:00,0
R2015036,2014-11-30 00:00:00,0
R2015036,2015-08-14 16:00:00,6
R2015036,2015-08-14 16:05:00,0
R2015036,2015-08-14 16:55:00,6
R2015036,2015-08-14 17:00:00,0
R2015036,2015-08-14 18:50:00,12
R2015036,2015-08-14 18:55:00,30
R2015036,2015-08-14 19:00:00,18
R2015036,2015-08-14 19:05:00,0
R2015036,2015-08-14 19:10:00,6
R2015036,2015-08-14 19:15:00,0
R2015036,2015-08-14 19:25:00,6
R2015036,2015-08-14 19:30:00,0
R2015036,2015-08-14 19:40:00,6
R2015036,2015-08-14 19:45:00,6
R2015036,2015-08-14 19:50:00,6
R2015036,2015-08-14 19:55:00,6
R2015036,2015-08-14 20:00:00,6
R2015036,2015-08-14 20:05:00,6
R2015036,2015-08-14 20:10:00,6
R2015036,2015-08-14 20:15:00,6
R2015036,2015-08-14 20:20:00,6
R2015036,2015-08-14 20:25:00,6
R2015036,2015-08-14 20:30:00,0
R2015036,2015-08-14 20:35:00,6
R2015036,2015-08-14 20:40:00,6
R2015036,2015-08-14 20:45:00,0
R2015036,2015-08-14 21:20:00,6
R2015036,2015-08-14 21:25:00,0
R2015036,2015-08-14 23:15:00,6
R2015036,2015-08-14 23:20:00,0
R2015037,2014-11-30 00:00:00,0
R2015037,2015-08-17 08:00:00,6
R2015037,2015-08-17 08:05:00,0
R2015037,2015-08-17 08:10:00,6
R2015037,2015-08-17 08:15:00,0
R2015037,2015-08-17 09:05:00,6
R2015037,2015-08-17 09:10:00,0
R2015037,2015-08-17 09:15:00,6
R2015037,2015-08-17 09:20:00,36
R2015037,2015-08-17 09:25:00,36
R2015037,2015-08-17 09:30:00,12
R2015037,2015-08-17 09:35:00,18
R2015037,2015-08-17 09:40:00,6
R2015037,2015-08-17 09:45:00,0
R2015037,2015-08-17 09:50:00,12
R2015037,2015-08-17 09:55:00,6
R2015037,2015-08-17 10:00:00,0
R2015037,2015-08-17 10:05:00,12
R2015037,2015-08-17 10:10:00,6
R2015037,2015-08-17 10:15:00,6
R2015037,2015-08-17 10:20:00,0
R2015037,2015-08-17 10:25:00,24
R2015037,2015-08-17 10:30:00,0
R2015037,2015-08-17 10:50:00,12
R2015037,2015-08-17 10:55:00,6
R2015037,2015-08-17 11:00:00,6
R2015037,2015-08-17 11:05:00,0
R2015037,2015-08-17 11:20:00,36
R2015037,2015-08-17 11:25:00,0
R2015037,2015-08-17 11:30:00,12
R2015037,2015-08-17 11:35:00,0
R2015037,2015-08-17 11:40:00,6
R2015037,2015-08-17 11:45:00,6
R2015037,2015-08-17 11:50:00,0
R2015037,2015-08-17 12:20:00,12
R2015037,2015-08-17 12:25:00,0
R2015037,2015-08-17 12:35:00,6
R2015037,2015-08-17 12:40:00,6
R2015037,2015-08-17 12:45:00,0
R2015038,2014-11-30 00:00:00,0
R2015038,2015-08-19 08:00:00,6
R2015038,2015-08-19 08:05:00,6
R2015038,2015-08-19 08:10:00,12
R2015038,2015-08-19 08:15:00,12
R2015038,2015-08-19 08:20:00,18
R2015038,2015-08-19 08:25:00,24
R2015038,2015-08-19 08:30:00,18
R2015038,2015-08-19 08:35:00,18
R2015038,2015-08-19 08:40:00,12
R2015038,2015-08-19 08:45:00,0
R2015038,2015-08-19 09:00:00,6
R2015038,2015-08-19 09:05:00,0
R2015039,2014-11-30 00:00:00,0
R2015039,2015-09-01 12:55:00,6
R2015039,2015-09-01 13:00:00,0
R2015039,2015-09-01 13:10:00,6
R2015039,2015-09-01 13:15:00,6
R2015039,2015-09-01 13:20:00,0
R2015039,2015-09-01 13:55:00,6
R2015039,2015-09-01 14:00:00,0
R2015039,2015-09-01 14:20:00,12
R2015039,2015-09-01 14:25:00,30
R2015039,2015-09-01 14:30:00,12
R2015039,2015-09-01 14:35:00,6
R2015039,2015-09-01 14:40:00,12
R2015039,2015-09-01 14:45:00,0
R2015039,2015-09-01 14:50:00,6
R2015039,2015-09-01 14:55:00,0
R2015039,2015-09-01 15:00:00,6
R2015039,2015-09-01 15:05:00,0
R2015039,2015-09-01 15:10:00,6
R2015039,2015-09-01 15:15:00,0
R2015039,2015-09-01 15:30:00,6
R2015039,2015-09-01 15:35:00,0
R2015039,2015-09-01 15:40:00,6
R2015039,2015-09-01 15:45:00,0
R2015039,2015-09-01 15:50:00,6
R2015039,2015-09-01 15:55:00,6
R2015039,2015-09-01 16:00:00,0
R2015039,2015-09-01 16:40:00,12
R2015039,2015-09-01 16:45:00,18
R2015039,2015-09-01 16:50:00,18
R2015039,2015-09-01 16:55:00,24
R2015039,2015-09-01 17:00:00,6
R2015039,2015-09-01 17:05:00,0
R2015039,2015-09-01 18:45:00,6
R2015039,2015-09-01 18:50:00,0
R2015039,2015-09-01 19:05:00,6
R2015039,2015-09-01 19:10:00,0
R2015039,2015-09-01 19:15:00,6
R2015039,2015-09-01 19:20:00,6
R2015039,2015-09-01 19:25:00,12
R2015039,2015-09-01 19:30:00,12
R2015039,2015-09-01 19:35:00,24
R2015039,2015-09-01 19:40:00,12
R2015039,2015-09-01 19:45:00,24
R2015039,2015-09-01 19:50:00,12
R2015039,2015-09-01 19:55:00,12
R2015039,2015-09-01 20:00:00,6
R2015039,2015-09-01 20:05:00,6
R2015039,2015-09-01 20:10:00,6
R2015039,2015-09-01 20:15:00,6
R2015039,2015-09-01 20:20:00,0
R2015039,2015-09-01 20:25:00,6
R2015039,2015-09-01 20:30:00,0
R2015039,2015-09-01 20:35:00,6
R2015039,2015-09-01 20:40:00,0
R2015039,2015-09-01 20:45:00,6
R2015039,2015-09-01 20:50:00,0
R2015039,2015-09-01 20:55:00,6
R2015039,2015-09-01 21:00:00,6
R2015039,2015-09-01 21:05:00,0
R2015039,2015-09-01 21:15:00,6
R2015039,2015-09-01 21:20:00,0
R2015039,2015-09-01 22:45:00,6
R2015039,2015-09-01 22:50:00,0
R2015040,2014-11-30 00:00:00,0
R2015040,2015-09-06 16:20:00,36
R2015040,2015-09-06 16:25:00,6
R2015040,2015-09-06 16:30:00,6
R2015040,2015-09-06 16:35:00,6
R2015040,2015-09-06 16:40:00,0
R2015040,2015-09-06 16:50:00,6
R2015040,2015-09-06 16:55:00,0
R2015040,2015-09-06 17:00:00,6
R2015040,2015-09-06 17:05:00,0
R2015040,2015-09-06 17:10:00,6
R2015040,2015-09-06 17:15:00,0
R2015040,2015-09-06 17:25:00,6
R2015040,2015-09-06 17:30:00,0
R2015040,2015-09-06 17:40:00,6
R2015040,2015-09-06 17:45:00,0
R2015040,2015-09-06 17:55:00,6
R2015040,2015-09-06 18:00:00,0
R2015040,2015-09-06 19:30:00,6
R2015040,2015-09-06 19:35:00,0
R2015041,2014-11-30 00:00:00,0
R2015041,2015-09-19 16:45:00,12
R2015041,2015-09-19 16:50:00,54
R2015041,2015-09-19 16:55:00,78
R2015041,2015-09-19 17:00:00,54
R2015041,2015-09-19 17:05:00,78
R2015041,2015-09-19 17:10:00,30
R2015041,2015-09-19 17:15:00,6
R2015041,2015-09-19 17:20:00,0
R2015041,2015-09-19 17:40:00,6
R2015041,2015-09-19 17:45:00,0
R2015041,2015-09-19 18:15:00,18
R2015041,2015-09-19 18:20:00,24
R2015041,2015-09-19 18:25:00,6
R2015041,2015-09-19 18:30:00,0
R2015041,2015-09-19 19:00:00,6
R2015041,2015-09-19 19:05:00,0
R2015041,2015-09-19 19:10:00,6
R2015041,2015-09-19 19:15:00,0
R2015041,2015-09-19 19:20:00,6
R2015041,2015-09-19 19:25:00,0
R2015041,2015-09-19 19:40:00,6
R2015041,2015-09-19 19:45:00,0
R2015041,2015-09-19 20:05:00,6
R2015041,2015-09-19 20:10:00,0
R2015041,2015-09-19 20:20:00,6
R2015041,2015-09-19 20:25:00,0
R2015041,2015-09-19 20:35:00,6
R2015041,2015-09-19 20:40:00,0
R2015041,2015-09-19 20:45:00,6
R2015041,2015-09-19 20:50:00,6
R2015041,2015-09-19 20:55:00,0
R2015041,2015-09-19 21:00:00,6
R2015041,2015-09-19 21:05:00,6
R2015041,2015-09-19 21:10:00,6
R2015041,2015-09-19 21:15:00,0
R2015041,2015-09-19 21:20:00,6
R2015041,2015-09-19 21:25:00,6
R2015041,2015-09-19 21:30:00,0
R2015041,2015-09-19 21:35:00,6
R2015041,2015-09-19 21:40:00,0
R2015041,2015-09-19 22:00:00,6
R2015041,2015-09-19 22:05:00,0
R2015041,2015-09-19 22:25:00,6
R2015041,2015-09-19 22:30:00,0
R2015041,2015-09-20 03:25:00,6
R2015041,2015-09-20 03:30:00,0
R2015041,2015-09-20 05:20:00,6
R2015041,2015-09-20 05:25:00,0
R2015041,2015-09-20 06:45:00,6
R2015041,2015-09-20 06:50:00,0
R2015041,2015-09-20 07:00:00,24
R2015041,2015-09-20 07:05:00,12
R2015041,2015-09-20 07:10:00,42
R2015041,2015-09-20 07:15:00,6
R2015041,2015-09-20 07:20:00,6
R2015041,2015-09-20 07:25:00,6
R2015041,2015-09-20 07:30:00,0
R2015041,2015-09-20 08:35:00,6
R2015041,2015-09-20 08:40:00,24
R2015041,2015-09-20 08:45:00,6
R2015041,2015-09-20 08:50:00,6
R2015041,2015-09-20 08:55:00,0
R2015041,2015-09-20 09:00:00,18
R2015041,2015-09-20 09:05:00,12
R2015041,2015-09-20 09:10:00,18
R2015041,2015-09-20 09:15:00,30
R2015041,2015-09-20 09:20:00,48
R2015041,2015-09-20 09:25:00,6
R2015041,2015-09-20 09:30:00,0
R2015041,2015-09-20 09:40:00,6
R2015041,2015-09-20 09:45:00,0
R2015041,2015-09-20 10:50:00,6
R2015041,2015-09-20 10:55:00,6
R2015041,2015-09-20 11:00:00,18
R2015041,2015-09-20 11:05:00,6
R2015041,2015-09-20 11:10:00,24
R2015041,2015-09-20 11:15:00,12
R2015041,2015-09-20 11:20:00,12
R2015041,2015-09-20 11:25:00,18
R2015041,2015-09-20 11:30:00,6
R2015041,2015-09-20 11:35:00,0
R2015041,2015-09-20 13:40:00,6
R2015041,2015-09-20 13:45:00,0
R2015041,2015-09-20 14:10:00,6
R2015041,2015-09-20 14:15:00,0
R2015041,2015-09-20 14:30:00,6
R2015041,2015-09-20 14:35:00,0
R2015041,2015-09-20 14:40:00,6
R2015041,2015-09-20 14:45:00,0
R2015041,2015-09-20 15:00:00,6
R2015041,2015-09-20 15:05:00,18
R2015041,2015-09-20 15:10:00,18
R2015041,2015-09-20 15:15:00,6
R2015041,2015-09-20 15:20:00,0
R2015041,2015-09-20 15:25:00,6
R2015041,2015-09-20 15:30:00,0
R2015042,2014-11-30 00:00:00,0
R2015042,2015-09-29 15:15:00,6
R2015042,2015-09-29 15:20:00,0
R2015042,2015-09-29 16:15:00,6
R2015042,2015-09-29 16:20:00,0
R2015042,2015-09-29 16:45:00,6
R2015042,2015-09-29 16:50:00,0
R2015042,2015-09-29 17:00:00,6
R2015042,2015-09-29 17:05:00,0
R2015042,2015-09-29 18:10:00,6
R2015042,2015-09-29 18:15:00,0
R2015042,2015-09-29 18:20:00,6
R2015042,2015-09-29 18:25:00,0
R2015042,2015-09-29 18:30:00,6
R2015042,2015-09-29 18:35:00,0
R2015042,2015-09-29 18:50:00,6
R2015042,2015-09-29 18:55:00,0
R2015042,2015-09-29 19:40:00,6
R2015042,2015-09-29 19:45:00,0
R2015042,2015-09-29 19:50:00,6
R2015042,2015-09-29 19:55:00,0
R2015042,2015-09-29 20:05:00,6
R2015042,2015-09-29 20:10:00,0
R2015042,2015-09-29 20:15:00,6
R2015042,2015-09-29 20:20:00,0
R2015042,2015-09-29 20:30:00,6
R2015042,2015-09-29 20:35:00,0
R2015042,2015-09-29 20:40:00,6
R2015042,2015-09-29 20:45:00,6
R2015042,2015-09-29 20:50:00,0
R2015042,2015-09-29 20:55:00,6
R2015042,2015-09-29 21:00:00,0
R2015042,2015-09-29 21:10:00,6
R2015042,2015-09-29 21:15:00,0
R2015042,2015-09-29 21:20:00,6
R2015042,2015-09-29 21:25:00,0
R2015042,2015-09-29 21:30:00,6
R2015042,2015-09-29 21:35:00,0
R2015042,2015-09-29 21:45:00,6
R2015042,2015-09-29 21:50:00,0
R2015042,2015-09-29 21:55:00,6
R2015042,2015-09-29 22:00:00,6
R2015042,2015-09-29 22:05:00,0
R2015042,2015-09-29 22:10:00,6
R2015042,2015-09-29 22:15:00,6
R2015042,2015-09-29 22:20:00,0
R2015042,2015-09-29 22:25:00,6
R2015042,2015-09-29 22:30:00,0
R2015042,2015-09-29 22:35:00,6
R2015042,2015-09-29 22:40:00,6
R2015042,2015-09-29 22:45:00,0
R2015042,2015-09-29 22:50:00,6
R2015042,2015-09-29 22:55:00,0
R2015042,2015-09-29 23:00:00,6
R2015042,2015-09-29 23:05:00,0
R2015042,2015-09-29 23:10:00,6
R2015042,2015-09-29 23:15:00,0
R2015042,2015-09-29 23:35:00,6
R2015042,2015-09-29 23:40:00,0
R2015042,2015-09-29 23:55:00,6
R2015042,2015-09-30 00:00:00,0
R2015042,2015-09-30 00:10:00,6
R2015042,2015-09-30 00:15:00,0
R2015042,2015-09-30 00:30:00,6
R2015042,2015-09-30 00:35:00,0
R2015042,2015-09-30 01:00:00,6
R2015042,2015-09-30 01:05:00,0
R2015042,2015-09-30 01:25:00,6
R2015042,2015-09-30 01:30:00,0
R2015042,2015-09-30 01:55:00,6
R2015042,2015-09-30 02:00:00,0
R2015042,2015-09-30 02:45:00,6
R2015042,2015-09-30 02:50:00,0
R2015042,2015-09-30 03:05:00,6
R2015042,2015-09-30 03:10:00,0
R2015042,2015-09-30 03:35:00,6
R2015042,2015-09-30 03:40:00,0
R2015042,2015-09-30 04:15:00,6
R2015042,2015-09-30 04:20:00,0
R2015042,2015-09-30 04:40:00,6
R2015042,2015-09-30 04:45:00,0
R2015042,2015-09-30 05:05:00,6
R2015042,2015-09-30 05:10:00,0
R2015042,2015-09-30 05:20:00,6
R2015042,2015-09-30 05:25:00,0
R2015042,2015-09-30 05:35:00,6
R2015042,2015-09-30 05:40:00,0
R2015042,2015-09-30 05:50:00,6
R2015042,2015-09-30 05:55:00,0
R2015042,2015-09-30 06:05:00,6
R2015042,2015-09-30 06:10:00,0
R2015042,2015-09-30 06:15:00,6
R2015042,2015-09-30 06:20:00,0
R2015042,2015-09-30 06:25:00,6
R2015042,2015-09-30 06:30:00,0
R2015042,2015-09-30 06:40:00,6
R2015042,2015-09-30 06:45:00,0
R2015042,2015-09-30 06:50:00,6
R2015042,2015-09-30 06:55:00,0
R2015042,2015-09-30 07:00:00,6
R2015042,2015-09-30 07:05:00,0
R2015042,2015-09-30 07:10:00,6
R2015042,2015-09-30 07:15:00,0
R2015042,2015-09-30 07:20:00,6
R2015042,2015-09-30 07:25:00,0
R2015042,2015-09-30 07:30:00,6
R2015042,2015-09-30 07:35:00,0
R2015042,2015-09-30 07:40:00,6
R2015042,2015-09-30 07:45:00,6
R2015042,2015-09-30 07:50:00,3
R2015042,2015-09-30 08:00:00,0
R2015042,2015-09-30 08:05:00,6
R2015042,2015-09-30 08:10:00,0
R2015042,2015-09-30 08:15:00,6
R2015042,2015-09-30 08:20:00,6
R2015042,2015-09-30 08:25:00,6
R2015042,2015-09-30 08:30:00,6
R2015042,2015-09-30 08:35:00,6
R2015042,2015-09-30 08:40:00,0
R2015042,2015-09-30 08:45:00,6
R2015042,2015-09-30 08:50:00,0
R2015042,2015-09-30 08:55:00,6
R2015042,2015-09-30 09:00:00,0
R2015042,2015-09-30 09:05:00,12
R2015042,2015-09-30 09:10:00,0
R2015042,2015-09-30 09:25:00,6
R2015042,2015-09-30 09:30:00,0
R2015042,2015-09-30 09:55:00,6
R2015042,2015-09-30 10:00:00,6
R2015042,2015-09-30 10:05:00,0
R2015042,2015-09-30 10:10:00,6
R2015042,2015-09-30 10:15:00,0
R2015042,2015-09-30 10:25:00,6
R2015042,2015-09-30 10:30:00,0
R2015042,2015-09-30 10:40:00,6
R2015042,2015-09-30 10:45:00,6
R2015042,2015-09-30 10:50:00,6
R2015042,2015-09-30 10:55:00,6
R2015042,2015-09-30 11:00:00,6
R2015042,2015-09-30 11:05:00,12
R2015042,2015-09-30 11:10:00,6
R2015042,2015-09-30 11:15:00,6
R2015042,2015-09-30 11:20:00,12
R2015042,2015-09-30 11:25:00,6
R2015042,2015-09-30 11:30:00,6
R2015042,2015-09-30 11:35:00,6
R2015042,2015-09-30 11:40:00,12
R2015042,2015-09-30 11:45:00,18
R2015042,2015-09-30 11:50:00,12
R2015042,2015-09-30 11:55:00,12
R2015042,2015-09-30 12:00:00,6
R2015042,2015-09-30 12:05:00,6
R2015042,2015-09-30 12:10:00,6
R2015042,2015-09-30 12:15:00,6
R2015042,2015-09-30 12:20:00,12
R2015042,2015-09-30 12:25:00,6
R2015042,2015-09-30 12:30:00,0
R2015042,2015-09-30 12:35:00,6
R2015042,2015-09-30 12:40:00,6
R2015042,2015-09-30 12:45:00,0
R2015042,2015-09-30 12:50:00,6
R2015042,2015-09-30 12:55:00,6
R2015042,2015-09-30 13:00:00,0
R2015042,2015-09-30 13:05:00,6
R2015042,2015-09-30 13:10:00,6
R2015042,2015-09-30 13:15:00,0
R2015042,2015-09-30 13:20:00,6
R2015042,2015-09-30 13:25:00,0
R2015042,2015-09-30 13:30:00,6
R2015042,2015-09-30 13:35:00,0
R2015042,2015-09-30 14:30:00,6
R2015042,2015-09-30 14:35:00,0
R2015042,2015-09-30 17:05:00,6
R2015042,2015-09-30 17:10:00,0
