StationID	Y	M	D	TMEAN	TMAX	TMIN	RM	WS	SSD
58321	2012	5	5	24.2	30.6	17.5	57	1	28.1 
58321	2012	5	6	25.9	32.9	18.5	60	1.6	28.9 
58321	2012	5	7	24.6	29.3	20.4	76	2.2	19.8 
58321	2012	5	8	22.5	24.7	21.1	96	1.5	9.3 
58321	2012	5	9	23.4	27.9	19.6	76	2	22.4 
58321	2012	5	10	23.1	28.5	17.6	71	1.9	26.3 
58321	2012	5	11	23.5	29.5	18	71	2.5	29.2 
58321	2012	5	12	23.9	27.9	20.2	74	2.9	14.1 
58321	2012	5	13	22.1	26.1	19.8	78	2	9.3 
58321	2012	5	14	19.7	22.6	17	89	1.4	9.3 
58321	2012	5	15	20.8	26	13.9	73	2	27.0 
58321	2012	5	16	23.7	29.8	16	65	2.1	31.2 
58321	2012	5	17	24.2	30.6	16.7	48	1.4	31.4 
58321	2012	5	18	26.4	31.7	19.2	43	2.1	25.5 
58321	2012	5	19	20	26.8	18.1	89	2.5	9.3 
58321	2012	5	20	18.6	21.2	16.5	83	3.1	9.3 
58321	2012	5	21	21.1	26.9	16.1	65	3	28.9 
58321	2012	5	22	23.1	27.6	18.1	54	2.2	27.1 
58321	2012	5	23	21.9	26.2	19.7	78	2.1	9.3 
58321	2012	5	24	21.8	26.3	19.2	83	1.2	10.1 
58321	2012	5	25	22.8	27.2	18.6	79	1.4	15.2 
58321	2012	5	26	23.6	28.1	20.1	74	1.2	18.7 
58321	2012	5	27	24.9	30	20.1	63	2.3	24.8 
58321	2012	5	28	25.2	31.2	19.8	43	1.9	30.2 
58321	2012	5	29	23.1	27.3	19.9	74	2.7	16.0 
58321	2012	5	30	22.6	27.7	18.5	78	2.8	21.0 
58321	2012	5	31	22.1	25.1	19	79	2	13.4 
58321	2012	6	1	22.5	25.2	20.1	72	2.4	11.7 
58321	2012	6	2	23.4	28.5	18.9	65	2.5	27.7 
58321	2012	6	3	23.6	26.6	19.7	62	2.9	24.6 
58321	2012	6	4	24.6	28.9	21	73	2	24.8 
58321	2012	6	5	25.6	29.5	21.7	75	1.7	17.0 
58321	2012	6	6	22.9	25.9	21.8	94	1.6	9.3 
58321	2012	6	7	26	30.3	22.8	82	2	24.5 
58321	2012	6	8	28.8	34.6	22.8	69	2.4	29.3 
58321	2012	6	9	30	35.4	26	70	2	24.5 
58321	2012	6	10	28.5	32.6	25.5	85	1.9	20.2 
58321	2012	6	11	27	30.4	24.9	81	1.6	9.3 
58321	2012	6	12	27.9	34.5	21.1	64	1.6	25.4 
58321	2012	6	13	29.5	36.3	23.1	60	2.3	29.6 
58321	2012	6	14	30.2	35.5	23.8	50	1.8	27.5 
58321	2012	6	15	28.2	31.5	24.3	67	1.7	15.3 
58321	2012	6	16	28.2	32.7	23.5	61	1.3	22.3 
58321	2012	6	17	25.5	28.9	22.6	74	1.9	11.0 
58321	2012	6	18	26.2	31.1	22.2	78	1.6	16.3 
58321	2012	6	19	26.2	30.3	22.8	70	2.4	28.8 
58321	2012	6	20	27.1	32	22.1	67	2.4	30.5 
58321	2012	6	21	27.5	32.4	22.3	65	1.7	30.9 
58321	2012	6	22	28.4	32.8	24.4	66	2.8	31.5 
58321	2012	6	23	26.3	30.7	22.2	71	2.4	25.6 
58321	2012	6	24	26.8	32.1	22.3	74	2.2	26.4 
58321	2012	6	25	29.1	33.5	24.1	66	2.1	26.2 
58321	2012	6	26	26.5	30.3	23.9	81	3.4	9.3 
58321	2012	6	27	23.1	24	22.1	97	3.4	9.3 
58321	2012	6	28	26.8	30.5	23.8	92	2	9.3 
58321	2012	6	29	27.4	33.3	25.5	90	1.8	14.7 
58321	2012	6	30	28.3	31.7	26.3	83	1.9	14.7 
58321	2012	7	1	26.8	30.5	24.8	91	1.9	12.3 
58321	2012	7	2	29.6	34.9	26.6	80	2.2	19.6 
58321	2012	7	3	29.8	35.9	24.7	76	2.7	23.3 
58321	2012	7	4	32.2	36.2	27.2	67	3.5	28.2 
58321	2012	7	5	32.2	36.1	28.8	66	4	24.4 
58321	2012	7	6	30.1	33.1	26.9	76	1.4	18.2 
58321	2012	7	7	31.1	34	27.6	79	2.7	13.8 
58321	2012	7	8	31.4	34.8	29	75	3.1	19.5 
58321	2012	7	9	32.7	36.2	29	65	3.7	30.3 
58321	2012	7	10	32.8	36.4	28.3	65	3.3	28.2 
58321	2012	7	11	31.7	36.1	28.5	77	1.8	16.9 
58321	2012	7	12	30.6	32.3	27.9	80	2.5	11.5 
58321	2012	7	13	26.1	31	22.9	92	2.3	9.3 
58321	2012	7	14	25.2	28.5	23	89	2.2	9.3 
58321	2012	7	15	26.2	29.6	23.6	85	1.6	9.3 
58321	2012	7	16	27.9	32.1	22.9	74	1.6	22.0 
58321	2012	7	17	27.9	31.5	25.1	75	2.6	28.7 
58321	2012	7	18	28.3	32.2	24	69	1.9	29.6 
58321	2012	7	19	28.9	33.1	23.9	72	1	25.6 
58321	2012	7	20	30.4	34.7	25.8	71	1.8	30.1 
58321	2012	7	21	31.7	35.7	27.6	76	2.2	28.6 
58321	2012	7	22	32.6	36.8	28.6	72	2.3	30.0 
58321	2012	7	23	32.7	37.1	28.8	72	1.9	30.9 
58321	2012	7	24	32.7	36.4	28.6	69	3.2	29.9 
58321	2012	7	25	32.4	36.7	28.1	68	2.8	31.3 
58321	2012	7	26	32.2	36.5	27.5	68	2.4	31.2 
58321	2012	7	27	33.1	37.1	29.4	66	1.9	30.6 
58321	2012	7	28	31.8	35.5	28.6	73	3.2	31.3 
58321	2012	7	29	32.9	37.2	28.3	69	2.6	31.6 
58321	2012	7	30	33.4	37.8	29.1	67	2.2	30.3 
58321	2012	7	31	32.6	37.4	28.5	64	2.6	30.7 
58321	2012	8	1	31.5	35.4	27.1	62	3.5	30.5 
58321	2012	8	2	30.8	35.8	25.6	65	2.9	30.6 
58321	2012	8	3	30.1	34	27.7	72	3.9	14.0 
58321	2012	8	4	31	35.1	27	74	3.5	28.9 
58321	2012	8	5	30.7	35.2	26.8	70	3.5	28.6 
58321	2012	8	6	30.3	35.4	25.9	67	3.2	28.2 
58321	2012	8	7	30.4	34.8	26	63	3.1	29.3 
58321	2012	8	8	28.6	31.5	26.5	80	5.3	11.1 
58321	2012	8	9	25.7	28.3	25.1	98	5	9.2 
58321	2012	8	10	25.6	29.2	23.9	93	3.8	9.2 
58321	2012	8	11	27.8	30.4	25	89	2.5	12.4 
58321	2012	8	12	28.2	32.2	25.9	87	1.9	17.8 
58321	2012	8	13	28.8	33.6	27.2	91	2.2	16.6 
58321	2012	8	14	29.4	34.7	26.4	87	1.7	21.6 
58321	2012	8	15	28.1	31.4	26.1	85	2	9.6 
58321	2012	8	16	27.4	30.4	24.5	85	2.2	9.1 
58321	2012	8	17	29.6	34	26.8	86	1.7	16.1 
58321	2012	8	18	31.2	36	27.6	81	1.3	21.0 
58321	2012	8	19	30.6	35.2	26.9	78	1.9	23.9 
58321	2012	8	20	28.7	34.8	25.8	82	3.4	23.6 
58321	2012	8	21	24.4	29.5	22.2	96	3.1	9.7 
58321	2012	8	22	22.8	24.7	21.1	81	2.7	9.0 
58321	2012	8	23	23.4	26.3	21.3	73	2.4	9.0 
58321	2012	8	24	24.4	28.7	21.5	75	1.8	18.6 
58321	2012	8	25	26.4	29.7	24.1	84	1.5	8.9 
58321	2012	8	26	28.1	32.5	24.2	79	2.2	26.2 
58321	2012	8	27	27.2	31.6	24.4	85	2.1	19.8 
58321	2012	8	28	27.1	31.7	24.5	82	2.1	19.8 
58321	2012	8	29	27.5	32.5	24.1	85	0.8	21.6 
58321	2012	8	30	28.8	33.2	24.7	79	1.5	20.8 
58321	2012	8	31	28.8	33.4	25.3	78	2.4	21.6 
58321	2012	9	1	28.1	33	24.1	80	2.3	25.0 
58321	2012	9	2	25.9	29.6	23.8	88	2.6	13.3 
58321	2012	9	3	22.9	26.1	20.5	88	2.7	8.7 
58321	2012	9	4	23.4	27.2	21.6	72	1.6	18.6 
58321	2012	9	5	23.8	29.2	18.1	69	1.9	25.2 
58321	2012	9	6	24.2	28.6	20.2	85	2.1	12.4 
58321	2012	9	7	26.8	31.4	23.7	79	1.6	22.5 
58321	2012	9	8	22.5	27.3	19.6	94	2.5	8.5 
58321	2012	9	9	20.6	21.8	19.5	97	1.7	8.4 
58321	2012	9	10	22.9	26.4	19.7	88	1.7	12.2 
58321	2012	9	11	24.5	29.1	20.6	87	2.3	17.3 
58321	2012	9	12	23.1	26	21.9	91	3.1	8.3 
58321	2012	9	13	18.9	22.5	16.8	88	2.2	8.3 
58321	2012	9	14	20.9	27	14.8	74	1.3	23.1 
58321	2012	9	15	20.9	26.9	14.7	68	1.2	22.9 
58321	2012	9	16	21.8	26.9	15	68	1.9	20.7 
58321	2012	9	17	21.4	26.9	17.7	61	1.5	19.3 
58321	2012	9	18	21.5	28.1	16.4	67	1.2	18.8 
58321	2012	9	19	22.3	28.7	16	73	1.9	21.0 
58321	2012	9	20	22.8	28.7	18.4	74	1.2	17.2 
58321	2012	9	21	21.6	23.6	20	88	1.1	7.9 
58321	2012	9	22	22.8	27	19.9	83	1.8	11.7 
58321	2012	9	23	22.3	26.7	19.1	82	1.6	10.9 
58321	2012	9	24	23.8	29.2	17.9	68	2	18.8 
58321	2012	9	25	23.7	28.7	19.3	68	2.8	20.6 
58321	2012	9	26	23.6	28.3	19.4	71	2.3	16.4 
58321	2012	9	27	24.8	29.4	21.9	76	2.3	9.7 
58321	2012	9	28	21.9	25.5	19.7	63	3.2	17.4 
58321	2012	9	29	19.5	25.1	12.9	45	1.6	19.9 
58321	2012	9	30	18.9	25.7	13.1	52	1.5	15.8 
58321	2012	10	1	17.9	25.5	10.9	63	1	19.1 
58321	2012	10	2	18.9	25.9	11.7	65	1.2	18.5 
58321	2012	10	3	19.6	25.8	15.9	63	1.7	13.3 
58321	2012	10	4	19.3	26.5	13.4	70	1.1	14.2 
58321	2012	10	5	20.8	23.8	18.5	72	1.6	7.2 
58321	2012	10	6	21.1	26.4	15.6	69	1.9	15.2 
58321	2012	10	7	21.8	26.4	17.6	62	2	16.5 
58321	2012	10	8	21.4	25.8	18.7	55	2.4	17.0 
58321	2012	10	9	21	26.7	15.8	61	1.2	15.4 
58321	2012	10	10	21.3	27.5	16.7	58	1.7	14.5 
58321	2012	10	11	19	24.4	12.9	55	1.2	15.2 
58321	2012	10	12	20.6	25	17.1	55	2	8.4 
58321	2012	10	13	19.7	21.6	18	70	1.4	6.7 
58321	2012	10	14	21.3	24.9	18.4	68	2.3	6.6 
58321	2012	10	15	22.1	27.6	16.5	58	3.3	13.3 
58321	2012	10	16	18.1	22.9	16.3	92	2.3	6.5 
58321	2012	10	17	16.5	21.3	13.2	64	2.5	15.3 
58321	2012	10	18	15	21.7	8.3	68	1.5	15.5 
58321	2012	10	19	18.5	24.5	13.1	56	1.9	15.4 
58321	2012	10	20	20.1	26.8	15	72	1.5	12.0 
58321	2012	10	21	21.1	26.5	17.4	81	2	10.4 
58321	2012	10	22	16.8	21.8	15.2	74	3.1	6.1 
58321	2012	10	23	14.3	21.3	8.2	70	1.5	14.5 
58321	2012	10	24	15.9	19.5	11.7	71	0.9	6.0 
58321	2012	10	25	17.3	21.1	13.1	75	1.7	11.2 
58321	2012	10	26	18.6	23	16	94	1.2	5.8 
58321	2012	10	27	17.7	22.3	15.3	84	1.5	10.2 
58321	2012	10	28	17.1	23.5	11.5	79	1.6	12.9 
58321	2012	10	29	15.9	17.8	13.8	89	1.9	5.6 
58321	2012	10	30	13.7	17.7	11.5	89	1.6	5.6 
58321	2012	10	31	12.9	19.5	6.9	76	1.7	12.5 
58321	2012	11	1	12.6	18.8	6.6	75	1.3	12.2 
58321	2012	11	2	14.1	20.2	8.4	74	2	11.8 
58321	2012	11	3	12.9	18.8	10.4	91	3.2	5.9 
58321	2012	11	4	10.5	16.8	4.7	58	2.8	12.9 
58321	2012	11	5	9.1	14.6	4.8	55	2.6	12.2 
58321	2012	11	6	9	16	2.6	71	1.4	12.1 
58321	2012	11	7	11	18.5	3.6	70	1.1	12.1 
58321	2012	11	8	12.5	14	11.5	78	1.7	5.0 
58321	2012	11	9	12.1	12.6	10.9	93	2.5	4.9 
58321	2012	11	10	12.6	13.3	12.1	98	3.4	4.9 
58321	2012	11	11	9.4	14.6	5.6	60	2.9	11.5 
58321	2012	11	12	8.8	18.1	2	69	0.9	10.5 
58321	2012	11	13	10.1	17.5	4.5	65	1.5	10.9 
58321	2012	11	14	10.5	15.9	4	44	2.1	10.9 
58321	2012	11	15	9.9	13.4	5	55	2.6	7.2 
58321	2012	11	16	9	11.8	7.6	79	2.6	4.5 
58321	2012	11	17	8.5	15.4	2.3	83	1.5	8.7 
58321	2012	11	18	10.5	17	6.3	79	2.4	9.8 
58321	2012	11	19	10.7	17.6	5.1	78	2.1	9.7 
58321	2012	11	20	10.7	15.2	6.6	78	2.2	7.7 
58321	2012	11	21	11.2	13.3	10.3	96	1.7	4.3 
58321	2012	11	22	11.1	12.3	10.6	99	2.1	4.2 
58321	2012	11	23	8.2	10.9	4.7	90	2.2	4.2 
58321	2012	11	24	6.3	11.2	1.2	80	1.7	8.4 
58321	2012	11	25	7.1	8.7	6.4	90	2.8	4.1 
58321	2012	11	26	5.8	9.1	3.7	90	1.6	5.8 
58321	2012	11	27	7.4	13	0.2	82	2	7.8 
58321	2012	11	28	10.8	16.1	6.9	68	2.2	8.2 
58321	2012	11	29	9.4	12.7	5.8	61	2	7.5 
58321	2012	11	30	9.6	11.8	7.9	83	2.3	3.9 
58321	2012	12	1	6.7	10.6	4.7	83	3.7	3.9 
58321	2012	12	2	5.6	7.2	3.4	92	1.6	3.8 
58321	2012	12	3	6.8	11.3	4.1	75	2.3	7.8 
58321	2012	12	4	5.6	11.4	-0.1	58	1.3	7.3 
58321	2012	12	5	6.5	11.3	2.8	52	3	7.8 
58321	2012	12	6	5.5	11.4	1.3	53	2.3	7.6 
58321	2012	12	7	6.9	12.6	2.7	63	2.1	7.0 
58321	2012	12	8	4.8	11.1	0.1	60	1.6	7.2 
58321	2012	12	9	2.3	6.5	-1.5	38	2.1	7.5 
58321	2012	12	10	3.1	6.4	0.1	40	1.5	3.6 
58321	2012	12	11	3.5	7.9	-1.2	62	1.4	7.3 
58321	2012	12	12	4.3	10.4	-1.2	74	1.9	7.2 
58321	2012	12	13	7.9	10.8	3.3	83	1.4	3.6 
58321	2012	12	14	4.6	10.2	3.7	96	2.1	3.5 
58321	2012	12	15	4.2	5.6	3.1	93	2.3	3.5 
58321	2012	12	16	6.5	7.5	5.1	100	1.3	3.5 
58321	2012	12	17	6.1	7.8	4.1	94	3	3.5 
58321	2012	12	18	2.8	5.3	0.3	62	2.6	6.5 
58321	2012	12	19	0.1	5.2	-3.7	67	1.8	7.4 
58321	2012	12	20	3.4	4.7	1.2	86	1.9	3.5 
58321	2012	12	21	1.6	4.3	0.9	93	4	3.5 
58321	2012	12	22	0.9	2.3	0.5	94	2.7	3.5 
58321	2012	12	23	-0.7	1.6	-2.8	65	2.3	6.9 
58321	2012	12	24	-0.2	5.7	-4.5	68	1.7	7.2 
58321	2012	12	25	1.9	5.6	-2.1	75	2.3	3.5 
58321	2012	12	26	0.7	3	-0.5	95	2.8	3.5 
58321	2012	12	27	1.3	2	0.6	100	1.3	3.5 
58321	2012	12	28	2.1	3.8	0.8	95	1.7	3.5 
58321	2012	12	29	1.3	3.3	0.2	88	3.3	3.6 
58321	2012	12	30	-1.7	2.4	-4.5	57	2.6	7.2 
58321	2012	12	31	-0.5	7.2	-6.3	75	1.4	7.9 
58321	2013	1	1	1.1	9.2	-4.1	80	1.3	7.8 
58321	2013	1	2	1.2	3.9	-0.8	65	4	5.6 
58321	2013	1	3	-2.4	-0.7	-3.2	47	3	4.7 
58321	2013	1	4	-2.7	-0.4	-4.9	69	2	3.7 
58321	2013	1	5	-1.1	3.4	-4.5	79	0.9	6.0 
58321	2013	1	6	0.8	3.6	-1.5	60	1.2	3.7 
58321	2013	1	7	1.6	4.9	0.2	74	0.8	3.7 
58321	2013	1	8	1.5	7.3	-3.6	71	1.4	6.9 
58321	2013	1	9	1.7	6.4	-2.7	67	1.2	4.0 
58321	2013	1	10	1.3	7.8	-3.4	82	1.6	7.9 
58321	2013	1	11	2.1	8.1	-1.9	82	0.9	6.0 
58321	2013	1	12	3	10.5	-3.5	80	1.1	7.3 
58321	2013	1	13	4.8	10.7	0.4	86	1.4	6.9 
58321	2013	1	14	2.7	8.2	-2.2	98	1.4	5.1 
58321	2013	1	15	3.8	5.1	1.7	90	1.4	4.0 
58321	2013	1	16	3.5	5	2.8	76	1.7	4.1 
58321	2013	1	17	0.8	2.8	-1.2	76	1.9	4.1 
58321	2013	1	18	-0.4	6.5	-6.3	70	1.4	9.5 
58321	2013	1	19	4.5	10.9	-2.1	67	2.6	8.4 
58321	2013	1	20	6.2	8.1	4.6	78	1.6	4.3 
58321	2013	1	21	2	4.6	1.4	94	3.9	4.3 
58321	2013	1	22	2.3	3.3	1.6	91	1.6	4.4 
58321	2013	1	23	4.3	10	1.3	81	1.6	8.6 
58321	2013	1	24	3.3	6	1	89	1.8	4.5 
58321	2013	1	25	1.5	9.7	-4.8	88	1.6	8.0 
58321	2013	1	26	4.6	12.9	-1.9	79	1.5	9.6 
58321	2013	1	27	2.3	6.9	-0.8	94	0.5	4.6 
58321	2013	1	28	2.6	11.4	-3.7	90	1.2	6.7 
58321	2013	1	29	9.8	17.2	5.3	68	1.7	8.2 
58321	2013	1	30	8.6	14.5	4.1	81	1.3	4.8 
58321	2013	1	31	11	14.3	8.8	93	1.3	4.9 
58321	2013	2	1	6.9	12.1	5.3	97	2.1	4.9 
58321	2013	2	2	7.1	8	6.4	80	2.5	5.0 
58321	2013	2	3	8.6	12.8	5.8	85	3.3	6.8 
58321	2013	2	4	6.3	9.7	5.7	92	3	5.1 
58321	2013	2	5	4.4	5.8	4	97	2.6	5.2 
58321	2013	2	6	4	5	2.9	87	1.9	5.2 
58321	2013	2	7	1	4.6	-1.9	86	4.5	5.3 
58321	2013	2	8	-2.5	-1.1	-3.5	63	2.3	5.4 
58321	2013	2	9	-0.7	3.5	-4.2	77	1.9	12.4 
58321	2013	2	10	2.8	8.8	-1.2	78	2	12.3 
58321	2013	2	11	2.9	5.4	-0.1	84	2.8	5.6 
58321	2013	2	12	3.7	6.5	2.4	89	1.5	5.6 
58321	2013	2	13	3.7	8.9	-2	84	1.5	10.6 
58321	2013	2	14	5.6	7.3	2.8	82	1.2	5.8 
58321	2013	2	15	5.6	10.1	2.4	83	1.2	7.6 
58321	2013	2	16	6.9	12.9	1.1	76	3	13.5 
58321	2013	2	17	8.8	10.5	7.4	85	1.7	6.0 
58321	2013	2	18	4.1	9.2	0.3	95	4.4	6.0 
58321	2013	2	19	0.7	4	-1	88	2.3	9.3 
58321	2013	2	20	2.6	7.9	-2.3	79	1.1	14.3 
58321	2013	2	21	6	9.3	0.1	81	1.7	10.1 
58321	2013	2	22	8.1	14.6	2.6	78	0.9	14.7 
58321	2013	2	23	8.3	16.1	1.8	76	1.4	15.7 
58321	2013	2	24	9.9	15.4	3.9	68	2.1	11.4 
58321	2013	2	25	12.5	17.9	6.1	80	1.4	9.5 
58321	2013	2	26	12.1	15.9	11.4	96	1.6	6.6 
58321	2013	2	27	11.1	14.3	7.6	85	1.3	9.9 
58321	2013	2	28	13.7	19.4	8.3	87	2.4	10.1 
58321	2013	3	1	7.6	16.4	4.8	60	5.1	6.8 
58321	2013	3	2	4.6	7.9	2.1	49	2.2	15.9 
58321	2013	3	3	6.8	16	-0.5	64	1.8	17.6 
58321	2013	3	4	11	21.1	2.7	66	1.2	17.5 
58321	2013	3	5	14.4	22.8	8.7	59	2.4	16.1 
58321	2013	3	6	16.7	24.7	10.6	50	2.6	18.2 
58321	2013	3	7	19.6	25.6	13.1	43	2.7	18.5 
58321	2013	3	8	19.1	28.7	9.9	59	2	18.0 
58321	2013	3	9	22.2	28.3	15.1	60	3.7	17.4 
58321	2013	3	10	10.8	23.4	8.2	46	5.2	14.7 
58321	2013	3	11	8.3	12	6.1	73	3.2	8.3 
58321	2013	3	12	12.1	18.2	8.2	84	3.4	13.3 
58321	2013	3	13	8.4	11.4	6.3	82	2.8	7.5 
58321	2013	3	14	6.6	12	1.3	58	2.2	19.2 
58321	2013	3	15	10.3	17.9	2.7	67	1.9	18.6 
58321	2013	3	16	11.1	13.8	9.3	89	1.8	7.7 
58321	2013	3	17	11.2	11.9	10.2	100	2	7.7 
58321	2013	3	18	13.6	21.2	6.9	89	2.2	18.4 
58321	2013	3	19	14.4	17.1	11.3	88	2.2	8.2 
58321	2013	3	20	9.9	15	7.3	87	2.7	8.3 
58321	2013	3	21	9.4	16.2	3.3	81	2.9	20.3 
58321	2013	3	22	15.4	20.4	10.7	87	2.5	16.6 
58321	2013	3	23	10.8	13.6	8.7	87	2.2	8.0 
58321	2013	3	24	10.8	12.4	8.6	75	3.3	11.2 
58321	2013	3	25	8.3	13.4	3.5	61	2.8	20.4 
58321	2013	3	26	8	10.6	6.6	66	2.5	8.2 
58321	2013	3	27	11.3	18.1	4.2	79	2.5	21.2 
58321	2013	3	28	16.2	23.2	10.2	68	1.9	19.6 
58321	2013	3	29	12	18.8	9.8	83	2.8	12.5 
58321	2013	3	30	14	21.7	9.3	76	2.2	19.4 
58321	2013	3	31	13.8	20.1	8.2	71	2.5	21.8 
58321	2013	4	1	16.6	24.2	10.9	73	2	20.0 
58321	2013	4	2	15.4	21.1	11.2	52	2.8	22.6 
58321	2013	4	3	15.8	22.7	7.8	52	2.1	18.8 
58321	2013	4	4	17.5	22.9	12.1	73	2.5	15.8 
58321	2013	4	5	15.7	19.4	13.7	78	3.9	8.6 
58321	2013	4	6	12	15.5	9.5	57	3.9	23.0 
58321	2013	4	7	11.5	18.8	2.8	53	1.8	24.9 
58321	2013	4	8	17.6	24.5	11.6	51	2.4	23.5 
58321	2013	4	9	15.1	20.2	11.7	29	3.6	19.7 
58321	2013	4	10	13.2	20.8	4.3	40	3.3	25.2 
58321	2013	4	11	14.9	23.8	6.6	42	2.3	25.3 
58321	2013	4	12	18.1	26.1	9	54	2.1	25.1 
58321	2013	4	13	20.3	28.6	11	49	3.5	24.7 
58321	2013	4	14	21.5	29.1	14.1	58	1.5	25.7 
58321	2013	4	15	24.6	32.4	17	53	4.4	26.5 
58321	2013	4	16	23.3	28.1	19.2	61	2.1	15.0 
58321	2013	4	17	20.3	26.4	13.8	71	2.7	24.3 
58321	2013	4	18	18.3	23.6	14.7	70	4.8	9.0 
58321	2013	4	19	13	17.7	9.1	52	4.4	16.6 
58321	2013	4	20	8.5	12.7	6.3	77	3.3	9.0 
58321	2013	4	21	10.6	14.2	7.5	68	2.3	16.6 
58321	2013	4	22	10.9	14.5	8.6	86	2.4	9.1 
58321	2013	4	23	13	16	10.9	88	1.7	9.1 
58321	2013	4	24	16.2	24.1	10.2	86	1.1	20.7 
58321	2013	4	25	19.8	27.7	12.9	72	1.8	23.5 
58321	2013	4	26	21	28.1	11.6	56	2.2	27.4 
58321	2013	4	27	22.5	30.1	15.4	62	2.5	28.9 
58321	2013	4	28	24.1	30.5	17.4	72	2.4	27.4 
58321	2013	4	29	21.4	25.6	17.9	74	3.4	10.7 
58321	2013	4	30	17.4	25.4	11.2	64	1.7	23.9 
58321	2013	5	1	19.5	26.5	12.5	70	1.4	27.5 
58321	2013	5	2	21.4	27.6	15.5	55	2.4	27.6 
58321	2013	5	3	21.8	28.4	15.6	60	1.5	23.4 
58321	2013	5	4	21.7	26.4	16.5	69	2.7	23.5 
58321	2013	5	5	22.8	28.4	17.4	66	2	24.0 
58321	2013	5	6	21.7	24.9	19.2	75	2	9.8 
58321	2013	5	7	20.4	22.3	19.6	94	2.4	9.3 
58321	2013	5	8	20.2	22.3	18.4	100	1.9	9.3 
58321	2013	5	9	18.5	21.5	17.6	99	2.6	9.3 
58321	2013	5	10	19.8	22.8	16.7	94	1.5	9.3 
58321	2013	5	11	21	28.7	16.1	79	2.5	28.1 
58321	2013	5	12	22.9	30.5	14.4	70	1.9	31.2 
58321	2013	5	13	26.3	32.9	17.7	58	2.8	31.1 
58321	2013	5	14	26.2	33.8	18	60	1.6	30.8 
58321	2013	5	15	24.8	27.8	22.5	68	4.3	9.3 
58321	2013	5	16	17.3	23	15.3	91	3.7	9.3 
58321	2013	5	17	18.8	20.2	16.2	100	1.4	9.3 
58321	2013	5	18	20	22.6	18.7	96	1.7	9.3 
58321	2013	5	19	22.9	28.6	16.8	77	2	26.6 
58321	2013	5	20	24	29.3	18.7	79	1.4	27.0 
58321	2013	5	21	25.9	31.7	18.5	73	2.2	27.2 
58321	2013	5	22	28.1	34.4	22.3	67	1.9	28.7 
58321	2013	5	23	26.5	31.9	21.5	74	2.1	27.1 
58321	2013	5	24	27.7	33.8	22.1	68	1.6	24.0 
58321	2013	5	25	28.2	30.8	24.6	76	2	9.3 
58321	2013	5	26	24.1	28.6	22.4	100	3.2	9.3 
58321	2013	5	27	20.9	25.5	19.4	89	4.1	9.3 
58321	2013	5	28	25.1	31.2	19.8	73	2	30.2 
58321	2013	5	29	21.8	26.8	19.6	91	2.2	9.3 
58321	2013	5	30	16.1	19.9	14	95	1.8	9.3 
58321	2013	5	31	20.6	25.3	17.3	90	1.1	9.3 
58321	2013	6	1	21.6	23	20.6	94	0.9	9.3 
58321	2013	6	2	22.3	26.2	20.1	85	1.9	20.5 
58321	2013	6	3	23.6	29.6	18.3	78	1.8	31.5 
58321	2013	6	4	25.1	31.3	19.6	64	2.1	29.3 
58321	2013	6	5	25.7	31.6	19.2	75	1.5	29.6 
58321	2013	6	6	26	29.6	23.7	86	2.3	14.9 
58321	2013	6	7	21.6	25.4	20.6	99	4	9.3 
58321	2013	6	8	20.7	22.9	19.7	96	2.2	9.3 
58321	2013	6	9	21.8	23.4	19.2	84	1.5	12.3 
58321	2013	6	10	22.8	26.8	20.6	83	2.2	10.6 
58321	2013	6	11	19	22.5	18.3	94	2.1	9.3 
58321	2013	6	12	21.5	27.7	14.4	79	1.4	31.8 
58321	2013	6	13	23.5	28.5	17.9	72	1.9	28.1 
58321	2013	6	14	24.7	30.4	19.1	78	2	28.8 
58321	2013	6	15	26.9	32	21.8	83	2.3	31.3 
58321	2013	6	16	29.8	34.7	24.9	81	2.2	30.9 
58321	2013	6	17	29.7	34.6	26.9	83	2.5	24.9 
58321	2013	6	18	32.3	36.6	27.6	77	2.3	27.7 
58321	2013	6	19	29.1	35.6	26.8	89	1.7	12.9 
58321	2013	6	20	26.2	28.5	25.4	88	2.2	9.3 
58321	2013	6	21	28.1	31.9	23.4	66	2.3	29.0 
58321	2013	6	22	28.9	32.6	24.6	72	1.9	18.3 
58321	2013	6	23	27.2	29.9	24.1	92	0.9	9.3 
58321	2013	6	24	26.2	30.7	24	94	1.8	9.3 
58321	2013	6	25	24.1	26.4	21.6	100	2.2	9.3 
58321	2013	6	26	23.3	26.1	21	92	1.5	11.0 
58321	2013	6	27	25.3	28.5	23.3	90	2.3	22.1 
58321	2013	6	28	25.7	29.5	22.5	84	2.4	21.9 
58321	2013	6	29	27.4	31.7	22.9	84	2.3	29.0 
58321	2013	6	30	28.1	31.4	25.8	87	3.3	21.3 
58321	2013	7	1	30.1	34.2	26.8	81	4.7	21.3 
58321	2013	7	2	31.2	34.9	28.2	69	5.7	31.6 
58321	2013	7	3	32	35.6	28.8	69	4.6	29.9 
58321	2013	7	4	31.3	33.8	29.6	72	6.2	18.8 
58321	2013	7	5	26.4	31.5	22.1	89	1.2	9.3 
58321	2013	7	6	25.4	28.5	23.6	100	1.5	9.3 
58321	2013	7	7	25.7	27.8	25	100	1.1	9.3 
58321	2013	7	8	29.4	33.4	24.8	86	3	27.9 
