StationID	Y	M	D	TMEAN	TMAX	TMIN	RM	WS	SSD
58345	2015	4	6	9.9	11.3	8.3	93	2.9	0
58345	2015	4	7	6.6	8.5	3.9	80	3.3	0
58345	2015	4	8	7.4	12.1	2.7	73	1.2	10
58345	2015	4	9	9.8	14.5	5	72	2.1	6.5
58345	2015	4	10	12.5	17.5	6.7	67	0.9	10.8
58345	2015	4	11	13.4	19.2	7.3	69	2.2	10.2
58345	2015	4	12	15.3	23.4	11.2	66	2	8.6
58345	2015	4	13	11.1	15.7	8.9	63	3.5	9
58345	2015	4	14	12.6	18.6	8.2	58	3.7	9.3
58345	2015	4	15	17.9	24.3	7.5	44	1.4	7.8
58345	2015	4	16	18.3	23.3	15.5	59	2.3	4.8
58345	2015	4	17	17.6	22.2	13.6	52	3.9	9.2
58345	2015	4	18	20.1	26.9	15	76	1.2	7.3
58345	2015	4	19	18.6	23.6	15	90	1.9	0
58345	2015	4	20	13.1	18	10.9	82	1.8	3.3
58345	2015	4	21	13.1	20.5	6.5	68	0.9	10
58345	2015	4	22	16.8	25.6	8	57	0.8	10.9
58345	2015	4	23	19.5	27.3	13.5	57	1	10.3
58345	2015	4	24	18.8	24.4	14.1	65	0.3	3
58345	2015	4	25	19.7	27.8	12.4	61	1.8	10.2
58345	2015	4	26	21.4	28.7	13.3	51	2.2	11.4
58345	2015	4	27	21.6	28.8	14.5	57	1.8	9.9
58345	2015	4	28	25.5	31.5	21.2	58	2	10.4
58345	2015	4	29	18.9	25.8	17.2	81	2.2	6.8
58345	2015	4	30	20.3	26.6	13.4	69	1.6	10.9
58345	2015	5	1	22	27.6	16.9	73	2.8	10.9
58345	2015	5	2	20.2	23.3	18.2	89	1.5	0
58345	2015	5	3	20.2	25.2	15.8	71	1.6	10.3
58345	2015	5	4	19.6	24	16.2	69	1.7	0
58345	2015	5	5	19.8	25.6	12.5	52	2.5	11.8
58345	2015	5	6	20	24	17.3	65	1.3	0
58345	2015	5	7	22.5	28.7	16.2	72	0.9	7.6
58345	2015	5	8	20.8	25.2	18.2	85	2.1	4
58345	2015	5	9	19.8	23.2	17.8	85	1.3	6.1
58345	2015	5	10	20.4	24.4	16.2	78	2.8	11.2
58345	2015	5	11	17.6	20.8	14.4	89	2.2	0
58345	2015	5	12	19.8	26.5	13.4	54	3.1	12.3
58345	2015	5	13	24	31.3	13.6	46	1.6	10.7
58345	2015	5	14	27.4	32.2	23.6	61	2	9.3
58345	2015	5	15	22	27.6	19.5	93	1.3	0
58345	2015	5	16	19.7	25	16.2	72	1.5	9.8
58345	2015	5	17	21	25.4	15.3	75	2.2	6.1
58345	2015	5	18	21.8	24.4	20.3	93	0.9	0
58345	2015	5	19	23.6	29.4	19.2	85	0.6	8.9
58345	2015	5	20	23.1	28.1	20.5	65	2.1	7.9
58345	2015	5	21	20.1	25.1	13.8	55	2.1	12.2
58345	2015	5	22	22	27.3	15.8	62	2	11
58345	2015	5	23	21.4	23.2	20	81	1.6	0
58345	2015	5	24	23.1	27.4	19.7	71	1.1	6.5
58345	2015	5	25	23.3	28	18.8	69	1.9	11.3
58345	2015	5	26	22.6	26	20.1	65	1.9	0.4
58345	2015	5	27	21.4	26	20.5	83	1.7	0
58345	2015	5	28	23.1	27.1	20.8	88	1.4	1.6
58345	2015	5	29	22.1	24.2	21.5	94	2.7	0
58345	2015	5	30	22.9	25.5	20.8	86	1.4	1.6
58345	2015	5	31	23.7	28.9	19.5	75	0.8	7.8
58345	2015	6	1	26	31.2	20	75	2	8.2
58345	2015	6	2	24.4	27.3	23.8	94	2	0
58345	2015	6	3	22.2	24.9	20.5	70	2.5	0
58345	2015	6	4	21	25.2	17.2	58	1.5	4.5
58345	2015	6	5	23.2	28.8	16.6	59	1.4	12.1
58345	2015	6	6	25.9	32.5	18.3	61	1.4	11.1
58345	2015	6	7	23.2	25.9	21.7	77	1.5	0
58345	2015	6	8	22	23.9	21	89	0.9	0
58345	2015	6	9	23.4	27.6	20.8	77	1.8	0
58345	2015	6	10	24.4	28.7	21.6	82	1.1	1.2
58345	2015	6	11	27.6	32.1	24.5	61	2.2	11.1
58345	2015	6	12	28.7	34.3	24.6	54	2.5	12.4
58345	2015	6	13	28.5	31.6	25.2	61	2.1	10.7
58345	2015	6	14	29.4	33.2	25.9	63	1.9	9.4
58345	2015	6	15	24.5	29.4	22.1	84	1.5	0
58345	2015	6	16	22	23.3	20.8	95	2.3	0
58345	2015	6	17	21.9	23.4	20.4	96	1	0
58345	2015	6	18	22.8	27.3	20.1	82	1.4	5.9
58345	2015	6	19	24.2	28.4	20.3	78	2	11
58345	2015	6	20	25.8	30.1	20.9	70	1.6	10.5
58345	2015	6	21	23.6	27.2	22.4	85	1.4	0
58345	2015	6	22	22.9	25	20.8	90	1.3	0
58345	2015	6	23	24.5	27	23.1	92	1.6	0
58345	2015	6	24	26.9	31.2	24	89	1.4	2.8
58345	2015	6	25	29.3	34.6	25.4	79	2.1	6.9
58345	2015	6	26	24.2	28.1	23	90	1	0
58345	2015	6	27	22.5	24.5	21.6	95	2.3	0
58345	2015	6	28	21.6	22.4	21	95	2.7	0
58345	2015	6	29	24.6	28.6	22.3	92	1.2	3.6
58345	2015	6	30	25.5	29.5	22.5	88	1.3	0
58345	2015	7	1	24.3	28.7	20.9	80	1.2	9.6
58345	2015	7	2	25.6	29.9	21.9	79	1	8
58345	2015	7	3	25.4	28.5	22.2	79	1.4	3.4
58345	2015	7	4	22.9	26	21.1	79	1.7	4
58345	2015	7	5	21.9	25.4	19.6	74	2.6	4.2
58345	2015	7	6	19.5	21.7	18.4	86	1.6	0
58345	2015	7	7	20.7	23.5	18.2	82	1.7	0
58345	2015	7	8	21.7	23.1	20	89	1.3	0
58345	2015	7	9	23.9	26.7	21.1	88	1.9	0
58345	2015	7	10	26.8	32	23.6	83	3	5.6
58345	2015	7	11	24.3	27.5	23.8	92	4.2	0
58345	2015	7	12	26.4	30.8	23.2	82	3.2	7.9
58345	2015	7	13	28.9	34.4	24.5	74	1.3	10.7
58345	2015	7	14	29.6	34.8	24.7	71	1.5	11.6
58345	2015	7	15	28.3	32.5	24.7	75	2.4	9.7
58345	2015	7	16	26.7	28.4	24.3	79	2.3	0
58345	2015	7	17	25.5	27.1	24.5	91	1.5	0
58345	2015	7	18	25.6	27.9	24.4	91	0.7	0
58345	2015	7	19	25	26.2	23.7	94	1.3	0
58345	2015	7	20	27.1	31.3	23.7	86	1.4	2.8
58345	2015	7	21	27.7	30.8	25.4	81	1.8	6.4
58345	2015	7	22	28.7	32.4	25.6	79	1.9	8.7
58345	2015	7	23	27.6	29.3	26.5	87	0.9	0
58345	2015	7	24	27	30.6	25.2	86	2.2	5.4
58345	2015	7	25	27.5	32.3	24.8	86	0.9	1.5
58345	2015	7	26	29	34.7	24.8	82	1.1	7.4
58345	2015	7	27	31.8	36.3	27	70	1.2	11.6
58345	2015	7	28	32.7	36.6	27.1	61	1.7	12.1
58345	2015	7	29	32.6	36.6	27.3	58	1.7	12.2
58345	2015	7	30	30.7	35.7	27.1	59	2	9.2
58345	2015	7	31	31.8	36.1	27.1	60	2.2	12.7
58345	2015	8	1	32.5	36.3	29	59	2.3	12.1
58345	2015	8	2	32.7	37.3	28.4	64	1.9	12.4
58345	2015	8	3	33.5	37.9	29.1	58	2	11.4
58345	2015	8	4	33.1	37.6	28.3	51	2.4	12.3
58345	2015	8	5	33.1	37.5	27.8	58	1.4	11.8
58345	2015	8	6	31	35.8	26.8	68	1.9	11.3
58345	2015	8	7	30	35.5	26.2	75	2.1	9.4
58345	2015	8	8	29.1	33	25.8	83	2.7	10.8
58345	2015	8	9	27.8	29.9	27	86	3.8	0
58345	2015	8	10	26.6	27.8	25.2	92	2.5	0
58345	2015	8	11	26.5	30	23.9	79	2.3	8.5
58345	2015	8	12	26.9	31.1	23.2	77	1.3	11.5
58345	2015	8	13	25.7	28.8	23.9	82	1	1.3
58345	2015	8	14	27.4	31.7	24.7	70	2.2	8.9
58345	2015	8	15	28	31.7	24.3	80	1.7	8.2
58345	2015	8	16	27	30	25.4	84	1.6	6.5
58345	2015	8	17	27.1	31	23.7	73	1.6	9.8
58345	2015	8	18	26.8	29.8	24	79	2.1	7.1
58345	2015	8	19	28.4	31.7	24.9	74	3.1	7.7
58345	2015	8	20	25.3	28.9	24.4	88	1.9	0
58345	2015	8	21	26.2	28.8	24.1	81	1.2	0
58345	2015	8	22	23.5	26.4	21.7	90	1	0
58345	2015	8	23	24.6	27.9	22.6	83	1.4	6.2
58345	2015	8	24	24	26.8	22.1	85	1.9	2.9
58345	2015	8	25	25.9	30.1	22.4	73	2	10.8
58345	2015	8	26	26.8	30.5	23.4	72	1.3	10
58345	2015	8	27	26.6	31.7	22.9	70	1.3	10.6
58345	2015	8	28	25.9	31.1	21.5	71	1.3	9.8
58345	2015	8	29	26.6	31.3	23.6	78	1.5	6.7
58345	2015	8	30	26.2	31.2	22.5	77	1.2	9.1
58345	2015	8	31	26.4	30.6	22.7	76	2	10.6
58345	2015	9	1	27.1	32.7	22.2	70	1.3	9.5
58345	2015	9	2	27	31.4	24.1	68	1.1	10.7
58345	2015	9	3	26.3	31.4	21.1	66	1.1	10.4
58345	2015	9	4	26.7	31.8	22.5	79	1.8	7.8
58345	2015	9	5	26	28.2	25	84	2	2
58345	2015	9	6	25.6	29.9	22.7	74	2.1	10.3
58345	2015	9	7	25.2	29.3	22.7	72	1.8	9.5
58345	2015	9	8	25.3	29.6	21.8	70	1.8	9.7
58345	2015	9	9	25.1	28.9	21	65	1.8	10.3
58345	2015	9	10	24	28.4	19.6	67	0.7	10.7
58345	2015	9	11	24.6	29.5	20.1	68	1.6	8.7
58345	2015	9	12	22.3	25.2	21.1	71	1.4	1.9
58345	2015	9	13	21.4	25.5	16.4	57	1.1	8.9
58345	2015	9	14	22.3	26	18.2	70	1.5	8.1
58345	2015	9	15	19.8	22.5	18.7	91	1.3	0
58345	2015	9	16	22.7	27.1	18.5	73	1.8	10.5
58345	2015	9	17	22	26.6	16.8	74	1	8.3
58345	2015	9	18	21.6	26	18.4	80	0.8	1.2
58345	2015	9	19	23.8	28.5	20.4	71	1	7.1
58345	2015	9	20	22	25.2	20.6	81	1.3	1.3
58345	2015	9	21	23	28.1	18.6	78	2	7.9
58345	2015	9	22	24.2	27.8	21.5	77	1.8	3.2
58345	2015	9	23	23.4	26.7	21.2	82	1.9	5.2
58345	2015	9	24	24.1	27.5	19.1	74	1.4	8.5
58345	2015	9	25	23	26.5	21.7	85	1.1	1.1
58345	2015	9	26	23.5	28.2	19.8	76	1.9	8.8
58345	2015	9	27	22.9	27.8	19.1	73	1.4	7.8
58345	2015	9	28	23.2	28.4	17.9	75	1.9	7.9
58345	2015	9	29	21.9	25.1	20.9	92	3.2	0
58345	2015	9	30	25.5	29.3	21.7	92	1.7	0.9
58345	2015	10	1	21.4	26.1	18.9	76	2.3	3.7
58345	2015	10	2	18.5	25	12.4	67	1.4	10
58345	2015	10	3	19.9	26.8	14	69	1.2	7.9
58345	2015	10	4	19.7	24.2	16.5	89	1.7	0
58345	2015	10	5	18.5	20.8	16.8	90	1.2	0
58345	2015	10	6	19.8	20.7	18.8	92	2.5	0
58345	2015	10	7	20.1	21.6	19.7	93	1.9	0
58345	2015	10	8	18.7	19.7	17.9	95	1.2	0
58345	2015	10	9	18.9	23.9	16.6	72	1.2	5.5
58345	2015	10	10	18.4	24	13	65	2	8.6
58345	2015	10	11	17	22.8	10.3	57	1.2	9.6
58345	2015	10	12	15.9	22.9	10.5	69	0.8	9.3
58345	2015	10	13	17.1	24.9	10.3	65	0.8	9.5
58345	2015	10	14	17	23.9	13.2	71	0.8	2.3
58345	2015	10	15	18	26	11.5	76	0.1	9.3
58345	2015	10	16	18.7	25.9	13.5	80	0.4	8.8
58345	2015	10	17	19.1	25.7	14.5	77	1.7	9.2
58345	2015	10	18	18.3	24.2	13.4	82	1.1	9.7
58345	2015	10	19	19	23.9	14.1	76	1.2	9.1
58345	2015	10	20	19	24.3	15.4	78	0.9	9.6
58345	2015	10	21	19.9	25.3	16.6	81	1.8	9.1
58345	2015	10	22	19.8	25.4	15.3	82	1.3	8.5
58345	2015	10	23	20.3	25.4	17.7	84	1.5	7.5
58345	2015	10	24	21.5	25.9	17	83	2.1	7.3
58345	2015	10	25	21.1	24.8	18	78	2.9	8
58345	2015	10	26	22	28	17	77	1.4	7.3
58345	2015	10	27	16	22.5	13.5	66	2	8.3
58345	2015	10	28	14.3	17.7	10.1	74	1.1	2.2
58345	2015	10	29	14	16.1	12.8	87	0.6	0
58345	2015	10	30	15.4	17.7	14	71	1.7	3.4
58345	2015	10	31	14.1	17.7	12.3	64	1.2	6.7
58345	2015	11	1	13.7	16.4	11.9	74	1.5	2.7
58345	2015	11	2	12.7	18.5	9.3	72	1.2	8.4
58345	2015	11	3	13.1	19.1	7.1	79	1.7	8.2
58345	2015	11	4	15.4	20.8	10.9	88	0.7	1.4
58345	2015	11	5	17.7	21.9	15.2	91	1.6	3.8
58345	2015	11	6	22.7	28.4	18.2	83	1.9	9.6
58345	2015	11	7	14.9	22.7	10.5	92	1.3	0
58345	2015	11	8	10.3	11.2	9.7	91	1.5	0
58345	2015	11	9	10.8	11.8	9.9	84	1.5	0
58345	2015	11	10	11.8	15.6	6.8	70	1.9	6.6
58345	2015	11	11	12.9	16.1	10.4	77	2.4	1.2
58345	2015	11	12	13	14.2	12.2	93	1.4	0
58345	2015	11	13	13.5	14.3	12.8	91	1.4	0
58345	2015	11	14	14	17.5	12.1	79	1.2	3.4
58345	2015	11	15	14.8	19.8	10.1	85	2.4	6.1
58345	2015	11	16	15.8	17.1	14.8	90	1.3	0
58345	2015	11	17	14	15.4	12.5	94	2.2	0
58345	2015	11	18	14	14.7	13	93	2	0
58345	2015	11	19	12	13.1	11.3	93	1.5	0
58345	2015	11	20	13.2	14.9	11.3	90	1.4	0
58345	2015	11	21	14.6	15.7	13.6	95	1.2	0
58345	2015	11	22	16.7	18.7	15.1	94	1.6	0
58345	2015	11	23	13.2	17.1	11.6	96	1.7	0
58345	2015	11	24	9.9	13.2	5.5	95	3.4	0
58345	2015	11	25	3.9	5.5	3	90	1.9	0
58345	2015	11	26	1.6	4.6	-0.5	63	3.1	7.9
58345	2015	11	27	1.9	7.4	-4.3	61	0.8	8.3
58345	2015	11	28	8.5	14.1	2.5	65	0.7	7.7
58345	2015	11	29	10.5	16.1	8.4	83	0.6	2.5
58345	2015	11	30	9.6	13.8	4.9	91	0.4	2.8
58345	2015	12	1	13.3	17.6	11.1	85	1.9	4.2
58345	2015	12	2	11.6	13.3	9.5	77	1.7	1.3
58345	2015	12	3	8.2	12.8	4.7	46	2.3	9
58345	2015	12	4	6.3	11.1	3.4	45	1.4	7.4
58345	2015	12	5	4.9	7.8	3.7	78	0.7	0
58345	2015	12	6	5.8	10	3.5	80	0.9	4.5
58345	2015	12	7	5	11.8	0	84	0.7	6.9
58345	2015	12	8	8.6	13.4	3.4	79	2.6	7.9
58345	2015	12	9	10.3	12.1	8.5	89	1.1	0
58345	2015	12	10	10.7	11.5	10.1	92	2.7	0
58345	2015	12	11	8.4	10.7	5.8	83	1.6	0
58345	2015	12	12	5.5	10.1	1.9	78	1.1	5.5
58345	2015	12	13	6.9	7.7	4.8	87	1	0
58345	2015	12	14	7.2	9	5.7	71	1.8	0
58345	2015	12	15	7.5	10.2	6.1	68	2.3	0
58345	2015	12	16	4.7	7.3	2.5	42	2.9	8.3
58345	2015	12	17	1.5	6.1	-0.9	43	1.6	9.3
58345	2015	12	18	0.2	7.2	-4.5	68	0.7	9.2
58345	2015	12	19	4.7	8.4	-0.4	77	2.1	2.4
58345	2015	12	20	5.9	7.3	5.5	93	1.6	0
58345	2015	12	21	5.4	9.4	2.7	86	1.6	5
58345	2015	12	22	8	10.8	5.4	88	2	0
58345	2015	12	23	8.9	10	8	85	1.5	0
58345	2015	12	24	8.6	9	8.3	97	1.4	0
58345	2015	12	25	8.1	10.8	6.1	77	1.5	3.4
58345	2015	12	26	6.9	13.8	2.4	73	1.2	8.8
58345	2015	12	27	6.6	8.2	4.7	81	2.2	0
58345	2015	12	28	4.2	7.7	2.3	73	1.4	2.5
58345	2015	12	29	3.7	8.9	0.5	79	0.6	7.5
58345	2015	12	30	5.4	11.8	-0.1	78	1.4	7.8
58345	2015	12	31	4.5	9.1	1	75	0.7	5.3
58345	2016	1	1	4.9	10.6	-0.4	80	1.6	6.2
58345	2016	1	2	8.4	16.4	3.9	75	0.8	7.5
58345	2016	1	3	10.9	15.7	7.7	88	0.5	2.7
58345	2016	1	4	10.8	12.7	9.7	93	1.8	0
58345	2016	1	5	8.9	10.9	7.9	89	3.2	0
58345	2016	1	6	7.6	8.5	6.7	81	1.9	0
58345	2016	1	7	6.1	7.9	5.3	83	1.7	0
58345	2016	1	8	4.2	7.8	2.5	71	1	6.1
58345	2016	1	9	4.8	9.5	0.1	81	1.2	7.5
58345	2016	1	10	7.5	9.2	6.3	81	2.1	0
58345	2016	1	11	6	7.8	4	92	3	0
58345	2016	1	12	2.2	4.1	1.5	82	2.3	0
58345	2016	1	13	0.9	2.5	-0.7	76	1.2	0
58345	2016	1	14	1.5	7.6	-2.9	78	0.5	7.5
58345	2016	1	15	3	10.7	-2.3	75	0.8	8.7
58345	2016	1	16	4.3	10.8	-1.4	76	1.5	7.1
58345	2016	1	17	5.5	8.3	4.2	89	1.8	0
58345	2016	1	18	2.5	5	0	81	1.8	0
58345	2016	1	19	-0.3	3.8	-3.5	70	1.5	8.7
58345	2016	1	20	1.6	3.6	-2.1	59	3.9	0
58345	2016	1	21	0.7	2.7	-0.3	93	2	0
58345	2016	1	22	1.1	1.8	0.4	86	2.9	0
58345	2016	1	23	-2.3	0.4	-4.3	63	2.5	6.7
58345	2016	1	24	-6	-2.8	-8.5	40	3.9	8.6
58345	2016	1	25	-3.3	1.9	-7.4	47	3	9.4
58345	2016	1	26	0.5	7.1	-6.8	53	1.2	7.7
58345	2016	1	27	2.8	5.1	1	75	0.7	0
58345	2016	1	28	4.6	5.6	3.1	96	1.4	0
58345	2016	1	29	4.7	5.8	3.9	94	2.1	0
58345	2016	1	30	3.2	5.9	1.5	79	1.4	0
58345	2016	1	31	1.6	3.6	-0.1	80	3.1	0
58345	2016	2	1	-0.5	2.2	-2	71	2.2	6.1
58345	2016	2	2	0.5	5.1	-3.1	61	1.1	7.9
58345	2016	2	3	1	7.2	-3.2	71	0.7	8.9
58345	2016	2	4	1.3	5.6	-2.6	85	1.4	0
58345	2016	2	5	2.7	9.1	-2.5	70	1.1	6.8
58345	2016	2	6	3.6	7.8	-1	52	2.2	8.9
58345	2016	2	7	5.2	11.3	-2.7	40	2.2	9.2
58345	2016	2	8	6.3	17.5	-1.6	58	1.2	9.8
58345	2016	2	9	9.6	20.5	1.7	57	0.9	9.2
58345	2016	2	10	12.3	21.1	5.5	58	1.9	9.8
58345	2016	2	11	14.3	19.8	11.9	80	0.9	1.5
58345	2016	2	12	14.8	19.8	11.7	88	1.2	3.9
58345	2016	2	13	10.9	17.5	7.1	89	3.6	0
58345	2016	2	14	3.7	7.1	-0.4	63	2.4	4.9
58345	2016	2	15	2.5	6.9	-1.5	42	2.8	9.6
58345	2016	2	16	4.9	10.1	1	43	3	9.2
58345	2016	2	17	5.3	12.4	-1.4	58	1	9.4
58345	2016	2	18	8.4	16.1	1.1	51	1.1	10.1
58345	2016	2	19	7.8	11.4	4.3	68	1.2	0
58345	2016	2	20	7.9	12.7	5	40	1.8	9.3
58345	2016	2	21	5.8	11.3	0.2	63	2.1	3.9
58345	2016	2	22	6.4	8.5	5.8	92	1.9	0
58345	2016	2	23	7.6	10.1	5.7	75	1.5	0.9
58345	2016	2	24	5.8	9.6	2.2	66	2	8
58345	2016	2	25	6.2	12.4	0.7	74	1.7	9.2
58345	2016	2	26	9.3	17.8	2.6	64	1.3	7.6
58345	2016	2	27	12.8	20.1	6.6	53	2	9.9
58345	2016	2	28	13.3	19	8.4	53	3.3	8.4
58345	2016	2	29	7	11.8	1.4	57	1.6	8.6
58345	2016	3	1	6.7	11.8	2.2	65	2.5	8.9
58345	2016	3	2	10.6	20.1	3.9	74	0.8	7.4
58345	2016	3	3	12.8	17.7	8.3	78	1.1	0
58345	2016	3	4	15.6	20.3	11.4	74	1.7	1.7
58345	2016	3	5	18.1	24.2	14.5	69	2.1	6.5
58345	2016	3	6	12	17.2	10	83	2.6	0
58345	2016	3	7	14	19.2	11	87	2.1	5.2
58345	2016	3	8	8.3	14.5	5.8	90	4.6	0
58345	2016	3	9	4.3	6.7	2.7	68	3.7	0
58345	2016	3	10	4.1	7.4	2.7	50	2.3	0
58345	2016	3	11	4.3	10.2	-0.6	63	1.2	6.1
58345	2016	3	12	7.5	13.2	0.3	66	2.7	7.2
58345	2016	3	13	9.1	9.9	8.7	78	1.3	0
58345	2016	3	14	8.5	13.4	2.7	75	1.4	7.5
58345	2016	3	15	9.2	13.8	5.6	72	2.7	8.2
58345	2016	3	16	12.4	18.9	7.4	65	1	9
58345	2016	3	17	13.2	16.9	10.2	79	1.8	0
58345	2016	3	18	15.2	17.2	13.3	84	0.5	0
58345	2016	3	19	15.1	18.6	13.9	87	1.1	0
58345	2016	3	20	13.6	17.1	11	69	3.1	7.8
58345	2016	3	21	11.5	15.7	7.9	63	2.9	9.2
58345	2016	3	22	12.7	16.4	10.1	81	2.6	0
58345	2016	3	23	11.7	13.8	9.9	61	3.3	2.9
58345	2016	3	24	8.7	12.3	5.2	46	2.8	6.1
58345	2016	3	25	9.5	15.1	4	48	0.8	9.5
58345	2016	3	26	10.5	15.6	4.4	43	1.7	6.1
58345	2016	3	27	10.9	17.1	6.2	60	2	9.6
58345	2016	3	28	13.3	22.3	4.4	51	1.4	9.9
58345	2016	3	29	14.7	21.2	9.6	56	1.1	0.5
58345	2016	3	30	15.1	20.1	12.8	69	0.8	0
58345	2016	3	31	13.5	17.8	11.9	88	1.1	0
58345	2016	4	1	16.1	23.3	8.5	79	1.6	10
58345	2016	4	2	15.8	17.6	14.5	92	1.3	0
58345	2016	4	3	13.4	16.1	11.3	94	2.3	0
58345	2016	4	4	13.9	18.1	10.2	69	1.9	5.7
58345	2016	4	5	15.8	18.8	13.4	71	2.7	0
58345	2016	4	6	15.3	16.8	13.4	95	1.5	0
58345	2016	4	7	14.4	18.8	11.6	84	1.8	1.9
58345	2016	4	8	17.1	22.6	11.1	85	1.2	8.5
58345	2016	4	9	18.5	23.1	15.2	80	1.8	6.1
58345	2016	4	10	18.3	23	13.6	75	1.8	4.1
58345	2016	4	11	16.8	20.2	13.5	77	2.7	7.9
58345	2016	4	12	18.1	22	15.6	81	1.7	6.4
58345	2016	4	13	20.5	26.4	16.6	76	0.7	9.6
58345	2016	4	14	20.9	27.9	15.7	67	2	8.7
58345	2016	4	15	20.6	24.7	17	56	3.8	8.8
58345	2016	4	16	17.4	21.4	16.1	87	1.7	0
58345	2016	4	17	16.7	20.6	13.1	64	1.2	6.7
58345	2016	4	18	15.6	22.9	10.4	73	1.2	10.8
58345	2016	4	19	18.2	24.5	10.8	63	2.3	10.9
58345	2016	4	20	17.3	19.4	14.8	91	1.2	0
58345	2016	4	21	19.3	24.5	15.8	81	1.5	6.4
58345	2016	4	22	21	26.3	14	78	1.2	8
58345	2016	4	23	16	21.4	14.7	90	3.3	0
58345	2016	4	24	15.9	18.1	14.6	85	2	0
58345	2016	4	25	15.4	16.7	14.1	81	2.5	0
58345	2016	4	26	15.1	16.3	14	91	2.7	0
58345	2016	4	27	14.5	18.4	11.9	82	1.8	1.3
58345	2016	4	28	17.9	24	14.4	70	1.6	7.7
58345	2016	4	29	19.2	26	13.4	71	0.8	10.3
58345	2016	4	30	22.2	29.9	14	54	1.1	10.5
58345	2016	5	1	23.1	29.8	15.8	63	1.6	8.8
58345	2016	5	2	21.6	24.6	19.9	88	1	0
58345	2016	5	3	21	26.1	16.2	50	3.7	10.5
58345	2016	5	4	22.6	30.4	13.6	56	1.3	11.2
58345	2016	5	5	21.5	23.8	20.6	88	0.9	0
58345	2016	5	6	24.1	30.7	19	80	1.8	9.1
58345	2016	5	7	17.7	23.5	13.8	65	3.5	0
58345	2016	5	8	15.1	16.7	13.5	88	2.5	0
58345	2016	5	9	15.7	17.3	13.7	95	1.2	0
58345	2016	5	10	16.8	22.1	13.7	82	1	5.6
58345	2016	5	11	19.9	26.8	13.3	73	1.4	10.4
58345	2016	5	12	23.1	32.2	14.4	64	1.4	11
58345	2016	5	13	17.8	23.5	16.3	85	2.8	0
58345	2016	5	14	22	28.1	16.2	81	2.9	9.1
58345	2016	5	15	17	22.9	15	93	1.9	0
58345	2016	5	16	18.6	24.7	14.2	66	1.7	10.7
58345	2016	5	17	19.4	26	12.1	57	1.7	9
58345	2016	5	18	20.4	26.1	14.1	49	2.6	9.6
58345	2016	5	19	21.9	27.1	16.6	60	2.5	11.1
58345	2016	5	20	19	22.3	16.4	88	3.2	0
58345	2016	5	21	18.6	19.5	17	97	2.2	0
58345	2016	5	22	17.5	19.3	16.6	91	1.8	0
58345	2016	5	23	20.4	25.2	16.3	78	1.3	5.3
58345	2016	5	24	21.8	26.8	18.5	71	1.6	8.1
58345	2016	5	25	24.5	29.6	17.5	73	1.3	10.5
58345	2016	5	26	23.7	25.6	22.8	91	0.5	0
58345	2016	5	27	20.3	23	18.7	96	1.5	0
58345	2016	5	28	20.4	21.5	19.9	97	1.2	0
58345	2016	5	29	20.3	22.8	18.2	87	1.5	0
58345	2016	5	30	22.7	27.6	18.4	80	1.2	9
58345	2016	5	31	25	30.1	20.7	84	0.8	1.7
58345	2016	6	1	21.2	24.7	19.4	93	2.5	0
58345	2016	6	2	20.3	22	18.1	84	1.3	0
58345	2016	6	3	19.1	20.7	18	94	2	0
58345	2016	6	4	19.9	22.6	18.3	88	1.6	0
58345	2016	6	5	20.8	26	15.6	83	1.1	8.6
58345	2016	6	6	23.4	27.4	19.3	82	1.3	9.8
58345	2016	6	7	24.4	27.6	21.4	84	0.7	0
58345	2016	6	8	23.3	25.8	22.3	91	1	0
58345	2016	6	9	23.6	26.9	20.5	85	1.8	0
58345	2016	6	10	25.4	30	21.1	83	1.7	9.4
58345	2016	6	11	27	31	23.9	83	0.6	0
58345	2016	6	12	22.5	27.7	21.1	91	1.5	0
58345	2016	6	13	25.1	30	20.5	77	0.9	11.4
58345	2016	6	14	27.5	32.8	21.2	72	1.5	11.8
58345	2016	6	15	27.2	31.4	25.7	72	1.7	0
58345	2016	6	16	25	29.1	22.3	70	1.3	3.2
58345	2016	6	17	26.5	32.7	19.9	68	1.4	10.8
58345	2016	6	18	28.2	33.1	21.6	72	1.9	10.5
58345	2016	6	19	27.9	31	25.4	75	1.5	0
58345	2016	6	20	24.5	26.4	22.7	91	1.3	0
58345	2016	6	21	27.3	31.6	23.8	91	0.8	0
58345	2016	6	22	27.1	30.2	24.9	89	1.8	0
58345	2016	6	23	29.2	35.5	25.3	86	1	5.1
58345	2016	6	24	26.3	31.5	22.3	81	2.5	0
58345	2016	6	25	20.7	22.5	19.7	94	0.4	0
58345	2016	6	26	22.5	26.2	18.8	84	1.8	7.5
58345	2016	6	27	21.8	23.7	20.9	96	0.6	0
58345	2016	6	28	22.3	23.2	21.6	97	1.1	0
58345	2016	6	29	25.6	30.7	21.5	90	1.2	1.5
58345	2016	6	30	28.8	33.7	23	76	1.4	9
58345	2016	7	1	25.2	29.2	22.5	91	2.6	0
58345	2016	7	2	22.8	23.5	22.1	98	0.8	0
58345	2016	7	3	24.4	25.7	23.4	98	1.2	0
58345	2016	7	4	26.3	31	24	90	1	0
58345	2016	7	5	26.5	29.7	24.1	89	1.1	0
58345	2016	7	6	26.1	27.7	24.7	90	1	0
